Nx,Ny,Nxy,Mx,My,Mxy,max_stress_fi,tsai_hill_fi,tsai_wu_fi,hashin_fi,hashin_mode,failed,hashin_ply,hashin_surface
-9769.55339936531,1649.5646659064334,-10301.77309944096,10778.654867660722,383.97741898267265,9392.71046586104,234.8307713647657,70018.3782794447,31907.61407930236,58336.170136179644,matrix_tension,True,1,bottom
-1067.1544874906144,-89145.53934086881,83114.97985288495,39471.58174544654,186478.1445745805,74102.95205510176,8256.306659582657,68728269.68793352,16740396.574485604,68360496.10368738,matrix_tension,True,8,top
62906.61908053672,91752.91488977501,252772.36187718547,287312.27341208124,-35205.801308279355,-264197.0351922907,7553.8188248299575,65643443.50678037,21427462.629285514,57424923.01847862,matrix_tension,True,7,top
-35380.32997809823,-18373.266509950285,46706.074331708434,47177.07085094678,29810.71094199464,38200.99056593973,677.6842016224782,676277.5290219572,344396.8480655093,664122.0879783066,matrix_tension,True,8,top
-132894.3161988883,-88273.2994471909,-178455.09636784348,-97694.70112168055,-44371.92478190411,14620.03651943748,2157.168497856201,4958726.147902967,1486682.8189366995,4841762.695320055,matrix_tension,True,1,bottom
-92051.7186539896,75942.36365484715,-89489.33792310186,1340.7523911102046,-148158.85494804676,145313.76832191317,10370.633704117105,115846410.96078621,33955412.583523296,115577734.3306081,matrix_tension,True,1,bottom
106093.93219323209,-190079.5281727496,27260.848905784398,89450.35016499228,-319437.13759600825,182562.51783327968,20389.076348308798,435228617.33255357,117753438.10216606,431950023.44156814,matrix_tension,True,1,bottom
16725.47603692059,141774.07193592683,75728.73937472526,-118159.77008458159,-14119.102891822828,97817.34833590317,3560.5348675417736,13492787.543716636,4100451.849577665,12677521.38129284,matrix_tension,True,2,bottom
-1913.0040012478244,-2061.8569769826786,3030.142067389128,-8170.1479917339475,3328.1988710486453,-3310.5984633370654,269.4096929464432,80559.87911068487,24195.557891462428,76333.74259194652,matrix_tension,True,8,top
-45338.22946126545,120924.13844181543,-4242.0859927839265,290418.34603831125,199487.28198542594,-160351.8324592717,12050.423409753665,157320623.35285723,47594306.015409395,156594676.04201752,matrix_tension,True,8,top
63472.16680050828,33759.0886891861,168555.4542862221,-206896.25671906784,-274120.9186912325,4956.349221437931,13531.051619286405,184493854.88414684,45472793.14428098,184509375.0876707,matrix_tension,True,1,bottom
320836.97736035945,-118252.79707756823,6226.8996491966745,29699.932338226903,190497.5366896114,-153874.2799950456,12603.823568329237,168938916.23582232,48063934.03138669,168708853.61134735,matrix_tension,True,8,top
141005.0336997812,8142.057207294546,81881.039619083,86629.09313024173,104154.30910799837,-38209.49592907257,5758.525412268575,34215434.728147656,9052072.741777422,34209736.64445546,matrix_tension,True,8,top
-227717.04626201763,-113490.40339201989,7089.699765408934,-80009.6771098799,-130144.85095621253,5751.6884863834,6564.585145972332,43463235.21069415,10724863.933345564,43468485.78202498,matrix_tension,True,1,bottom
-6052.1842013739215,-122394.53934662628,137478.05737961366,-83638.868287657,159837.47280481734,-28430.0480643513,9242.177644599662,87926223.48371904,22416076.585649528,86451057.14985278,matrix_tension,True,8,top
106717.98365688293,-92401.63935407628,-71795.51180204697,-22326.026409898714,-9569.580809340916,180637.84384611738,5597.738423088861,35069875.26799509,11511988.710445542,31568834.53411969,matrix_tension,True,2,bottom
-259443.07867636104,-186157.83304874264,46176.29120790076,97876.57161150897,-140654.93905961057,4184.5446131398885,7864.877423066158,63719687.071998745,16123795.084573673,62169158.54935293,matrix_tension,True,1,bottom
5215.743213634749,47605.16936873759,280150.77519813005,-103522.32148024188,-113219.0993887499,-69657.29249132016,4221.874724892253,18218621.7661505,4696871.505811948,18212899.00496814,matrix_tension,True,1,bottom
-341690.90734257916,25892.918402746862,40706.39025265446,-34874.090745937414,46434.88630342529,48430.97677437415,1713.3580806692714,3510622.2579124235,1209321.7867632702,3290671.447678258,matrix_tension,True,8,top
8425.994557919024,16304.117925930968,-46622.6812485152,42711.37022173123,-36075.43940812072,-33227.51505616953,1478.3978176069977,2559029.2952438933,831750.2016542981,2345591.4598905602,matrix_tension,True,1,bottom
7920.262941855004,11519.310162849859,8309.737893192929,-7698.136962965779,1608.0716929573105,-4690.701879323009,202.1403559398932,49560.33436265223,17736.975552117907,46716.674928838955,matrix_tension,True,8,top
4161.67535284784,-30694.832730762646,-21108.366257992187,-112600.7773884015,50465.96872186147,18089.368514562164,2809.2237107062606,8845976.612019094,2561213.5669532367,7910066.910073144,matrix_tension,True,8,top
187529.73448076303,-12537.55546096845,-221496.2217122974,-242444.9625081805,-162718.84215150602,-220243.88440661633,3766.782999487918,20022038.214598935,10865640.785357235,19750860.62835338,matrix_tension,True,1,bottom
153919.45494994117,33589.533965466115,184273.37012596952,20430.945316304787,52427.654958931125,-79710.06462459208,4086.327959618324,18806985.155070834,6122187.286016129,18808843.56912764,matrix_tension,True,8,top
-32793.704288486035,248960.4025220395,-19867.12186946436,141054.18379664494,126681.02613953852,-121594.0762087178,8197.780062548034,73243963.25344338,22329328.137843847,73133845.20045874,matrix_tension,True,8,top
-97320.82192865339,157446.58521902314,-43995.807227732235,47845.89527812058,-22774.63488284686,154582.74936955923,5001.0144612238855,28037907.61942459,10415177.032466747,25612296.315962188,matrix_tension,True,2,bottom
3317.2129974153254,-13739.999147520513,4277.785763108356,-1604.536332389951,-16186.55702928295,3696.813744175753,906.5325171137166,839222.3197668971,213640.9663690824,836104.7597656563,matrix_tension,True,1,bottom
-45440.713965346484,-20549.739266043285,31740.94872643126,231549.60315710853,-61773.05521775831,199086.00009903128,7822.2216791466635,74426600.90878403,27014188.0234076,71817257.55452766,matrix_tension,True,1,bottom
307002.4227077372,-55712.84469129023,-157874.26290536302,-260075.89816510008,-8012.00832807399,-187928.95607285693,4569.158532207639,27271216.90566582,13507620.7775287,24665968.210924767,matrix_tension,True,8,top
-54901.628137278014,-43483.541180484084,36618.39934492427,74725.63315703263,46068.64491135402,66715.6516175864,1105.6444991945232,1523487.2421760086,942812.2908857777,1492899.6516970657,matrix_tension,True,8,top
-1129.0106108925809,34348.44949216219,28859.39232130901,12194.183076569587,18894.032619728783,14658.456663702338,672.3807080100298,475749.44178472005,132568.21402405816,475634.3117706273,matrix_tension,True,8,top
-7070.568586640108,266897.40544285555,128447.32779402667,-11338.994491724205,269034.24603074335,65852.09391601438,12948.991366630884,169343478.15077648,41167825.458606824,167676733.03620443,matrix_tension,True,8,top
24436.24355787762,35308.04437967894,39973.50062808679,84797.02478474792,93297.28182861411,-29431.367046737516,5040.741737118912,26135400.726436652,6862653.7165475935,26123560.20283705,matrix_tension,True,8,top
221644.81342144296,-22941.978366527,-228251.77881488265,-158454.56016834124,-146409.93992735224,-79899.5178576239,5534.432096272887,31091033.18012415,7890682.789254729,31034907.80039764,matrix_tension,True,1,bottom
64799.69584788777,-17430.774840145215,79407.75858326332,-71171.15174084196,-22247.666102779167,6566.029416075748,984.7319025876,1067123.0488925113,385808.21119272354,988163.5616441934,matrix_tension,True,1,bottom
84229.58737508551,-39647.76337356032,73166.55538308383,-123873.57736316555,64174.666358967,-98771.1705993657,5674.877739921237,36244702.88044295,11402275.88219516,35234102.25602549,matrix_tension,True,8,top
68971.8924089828,54192.95570835343,-100122.69864858364,-27317.422792239184,43791.02377280109,42041.77217465091,1656.655625805369,3159129.547532816,1020284.3700194042,2997237.5487738894,matrix_tension,True,8,top
-374360.2296525737,203715.64742243206,234018.64936379693,27842.24483471915,38867.2815320871,85540.14314505123,1375.9320789244618,3220515.0192593304,1432688.6188082004,1899812.2750120095,matrix_tension,True,2,bottom
55650.20886601133,-42461.50987025015,84738.85246594531,-2467.598109588087,55.410667613564996,-392212.340670059,11456.415048788222,149959595.5552843,49747228.59735188,132264038.8740426,matrix_tension,True,7,top
229812.4296126957,200173.57405062352,186562.5662115616,-10397.829547080953,28578.305181733154,233725.69760426588,6088.771000971915,44220509.89754984,14456373.07140659,37149023.56438564,matrix_tension,True,2,bottom
258843.87206921892,-117151.27459887789,-118237.86488495026,-57915.63950278945,-164225.92054004592,-230126.900048769,4208.519608517377,26736943.88392382,13166354.195424318,26464718.989121005,matrix_tension,True,1,bottom
76493.3792164833,47021.924851670425,67554.9678437589,-279526.01053887943,-91675.94714640969,-56043.86683107665,2568.4658454689065,7859362.52105202,3280320.553877074,6776947.9584853165,matrix_tension,True,1,bottom
-13716.348062014129,-8717.789570420824,-4101.275547342458,9943.950313321913,2460.607632815203,9598.926223109733,187.144893914959,50987.10023587544,22232.780513257534,36033.5788499226,matrix_tension,True,2,bottom
225.77891822021192,113946.38046657163,-40459.83881750282,-142634.0265105943,-340139.9480938425,-136513.29484265603,14727.176367360655,217922777.22454715,52844022.60001053,217524835.16997874,matrix_tension,True,1,bottom
138016.59346212537,-84643.9838422812,-189806.81312671598,101443.87981689631,7586.707553083771,-147472.5365063807,4790.915282161985,25165223.361793716,7737702.400447026,22968510.826802645,matrix_tension,True,7,top
-249784.9945393765,-120028.7042099597,-298590.3479013364,179391.65356522132,-210675.74021099112,3215.4717696445864,11869.336659179904,145819592.6837852,37160565.51129665,141486809.27311343,matrix_tension,True,1,bottom
24493.248566405236,-24088.107502389346,-19377.46094383136,139504.14182492808,113662.14652831205,-209263.04570891286,9557.160046707793,97047338.02199683,34379915.07015823,96870278.74607597,matrix_tension,True,8,top
-23952.795768594577,-10145.061808279808,65563.88734798266,22162.37505857977,-2862.9620776126344,44670.661090250665,1321.9724070593388,2019290.1131872856,765043.4655183773,1793297.951775873,matrix_tension,True,2,bottom
-151531.90386944142,153929.17349417752,-14468.07106864527,-208699.3386766707,-147977.3825996876,104319.33144457634,8705.829848798709,81297214.633319,24011983.36363724,80949502.50354338,matrix_tension,True,1,bottom
257091.4702345915,15443.421794459442,136030.802485492,-48933.840617610564,99725.90592788857,60321.113897343064,4350.427684023334,19910827.06704538,5297379.813907849,19269857.782823816,matrix_tension,True,8,top
-56895.24601953995,19145.690431448827,-97030.48136510629,49742.88550069308,10519.686224295994,24788.449800065107,360.168237753362,231875.19487895304,161437.11689183427,145943.57306934902,fiber_tension,True,8,top
-135710.56342953042,-60971.62655904521,81213.92548671964,-113658.67697767001,307169.4698509232,-31743.124240850484,17144.64341070911,300724981.9886748,75583064.92195891,296542161.9370264,matrix_tension,True,8,top
-34664.259670827865,-176419.11940323038,-219718.21870982868,187556.24583138918,95216.04557363599,95754.75968116138,2442.3809833940445,7406040.981783576,3016337.025854389,7103237.595552612,matrix_tension,True,8,top
73882.74671763214,-162045.41865782818,107580.74352234475,-171034.47017146583,-72572.10541206646,-6940.567699886735,2924.6602876906895,8963687.403575944,2638460.1879488397,8606806.196523888,matrix_tension,True,1,bottom
-226147.75045013556,-122165.95013841381,-2841.85411039495,-77102.90583055283,142196.8930061916,163815.45751218195,4837.52846407974,29199970.986909248,10899552.790179389,27628114.314436004,matrix_tension,True,8,top
3624.5096893259297,96001.99378905029,-8141.179098060001,-24685.922436889734,52177.93326649213,-16632.10243605489,3138.0553665030916,10187396.14270593,2647089.914823339,10048062.832689634,matrix_tension,True,8,top
-72340.50177390805,-57725.312636776056,96108.69938683104,12229.383543337924,13185.698768892013,-232236.7437980422,7174.801189627083,57752035.0603324,19216620.83791154,51945932.70181241,matrix_tension,True,7,top
156833.87380424858,-142253.4076055651,127180.23530369856,48643.58787009831,-36250.852026789435,246449.87546160282,8045.930352885919,72140060.72604963,26079997.055145055,66052528.35469584,matrix_tension,True,2,bottom
-28467.096942447228,-22248.77253054277,8485.417454790757,80819.15648736876,-155172.42874900997,91471.40498541373,10118.231603193379,107587345.07341145,29241548.981056415,106325620.30020311,matrix_tension,True,1,bottom
57088.63943442067,246460.22286713857,-52722.3339828981,-126192.08117554961,19969.37242486821,36287.85327903453,946.5354151421158,2066533.029993886,1153351.2488094063,1188061.7565266509,matrix_tension,True,8,top
-55995.28010979296,-86337.43430638811,-159440.6394410762,-142229.73791820413,-43263.23779218487,-12125.720912619412,1423.848531033246,2331065.4351015235,913621.5807457794,2028143.5445213022,matrix_tension,True,1,bottom
-377350.7829211689,74775.61206587654,-161842.82336386538,49686.73144030298,-123340.45121712472,230832.4682855822,10819.238229636814,133971867.82098772,44777352.57040554,133535756.2353456,matrix_tension,True,1,bottom
-17864.830510005708,227314.37206538662,120062.67159953892,219961.1135044577,-6813.721824891909,150341.00383861858,4020.2377617384523,23222829.185344636,10383335.55018849,21425779.27756239,matrix_tension,True,1,bottom
-128009.5411153745,320859.6344751029,-159835.0119265669,-64192.60849092899,-279377.28877759684,-124506.8995263405,12106.502783580669,148108533.87288636,36324636.91569538,147321312.53012627,matrix_tension,True,1,bottom
-132329.39603193756,59203.326332909164,106811.69337944171,-198765.2449889804,-155896.6823356221,213907.56721894024,11131.736935946754,140340310.14305562,46539556.69688342,140011311.9181659,matrix_tension,True,1,bottom
11867.6241691714,-15556.793309792245,11239.149194930136,17516.193468857175,-16025.653780689188,10230.839094571325,1099.1429289918442,1284621.0329564568,355631.92980583466,1253880.6879136702,matrix_tension,True,1,bottom
-9473.020313696741,3074.7671215613595,12835.623215925869,33520.52176764081,32027.179372403833,-43636.52579454593,2313.3264251635096,6024727.270590332,1969860.8768767877,6018332.380177064,matrix_tension,True,8,top
6182.7619524346055,103891.41313173404,-180231.25018357046,-40363.69243864043,-100962.23729038735,-90487.77137707172,3482.8375944800796,13228941.507423256,3981291.593531522,13168323.902304742,matrix_tension,True,1,bottom
-53744.14938418169,-235807.50114935116,-16009.405212281037,205712.54029956416,-182556.3295217857,53850.42629425819,11421.776539820843,136936251.97087944,36208158.026410066,132570515.52178101,matrix_tension,True,1,bottom
-8613.034193848145,335998.22567303246,-114987.15128933737,251988.17776082587,210859.28018324458,-5669.56458798021,10036.367340267992,101973222.22750539,25733455.005248275,101692236.35502034,matrix_tension,True,8,top
-138403.21861531975,-323882.74514232686,82090.2521959307,65531.35274016156,10945.016264438405,-16954.661041964122,967.7345434378759,946766.3747662229,315955.7584953782,939890.5456347711,matrix_tension,True,7,top
58017.57459957424,-108056.96692725984,28683.27411842948,398898.62751244666,121211.67230178196,-75964.5677002239,6570.862326120756,43189134.63401612,15509894.353957096,43191733.228364624,matrix_tension,True,7,top
20578.986659451373,-18700.737180783424,-22629.243449432586,-502.8169445485621,67463.89705133655,35127.84233193483,2902.287663907372,8615287.237673858,2170543.9141255463,8510313.415430963,matrix_tension,True,8,top
102297.69956136584,1009.2373555410132,40563.948077450266,29855.865976245866,-248413.37487275273,-358735.39050579455,6689.604106809331,69168654.84394716,34332370.62543409,66718323.91902183,matrix_tension,True,1,bottom
-142119.55549097314,-273164.3227069904,-136978.43234476124,154081.07991514826,59627.5496055889,128605.159158089,1806.843723219951,6288319.625132212,3305051.8727012114,3287383.3357935487,matrix_tension,True,6,top
-160650.86048148657,135773.02384200247,102412.17409433381,-20541.073640875795,10287.764331527815,138556.6934996884,3827.528715938815,17028970.359522164,5475978.129624063,14683845.11326455,matrix_tension,True,2,bottom
108879.88665407237,56556.972395306686,225.97976555893842,153252.5570633898,-129542.12814010387,-46057.22073810278,6623.931302797008,46516471.22882275,12315951.85360117,43960513.84307361,matrix_tension,True,1,bottom
42020.91315182452,138752.63628239586,-115354.68406870695,387890.310579808,-77772.46893871065,42325.12662748765,6528.909468545143,51286535.24827955,16528066.570926635,43280011.64122916,matrix_tension,True,1,bottom
4458.76079952049,-76547.66341957707,103125.95138188073,-82489.56264855553,-170880.1434638961,-108385.96296043957,6635.934782157198,45153034.87636758,11640784.534856966,45074744.50026966,matrix_tension,True,1,bottom
31224.869644955677,-50121.68475337852,20319.237420847647,-49489.862123818864,-679.8931485669053,-30158.164009480974,728.2159742216231,811812.7381582406,389718.27975004615,724912.3938709843,matrix_tension,True,8,top
119412.85579718249,210893.45932938336,-63562.13098142476,-41191.176343166255,-322772.3824274525,-221852.86194297185,12729.706581146065,168762431.58715683,44854028.02140287,167048192.7868074,matrix_tension,True,1,bottom
25395.839315026165,7214.613521199036,87273.3350832815,-89902.94551252229,49797.18220668858,-81536.9691513636,4464.310030976637,22514798.231470942,7167836.709968977,21973770.197979808,matrix_tension,True,8,top
40487.67149696783,71721.33446002647,-52175.190485093255,162263.11648328445,148614.86440956887,32003.436109211263,6493.736110263673,42259279.21191513,10317130.195693621,42183635.63303179,matrix_tension,True,8,top
-55066.351685730406,-231380.22424299608,145157.9918739005,-167688.86200341838,238993.70606299688,191136.96353468287,9809.255287359514,106083048.29357702,31187638.180022947,100855222.78454301,matrix_tension,True,8,top
2269.3692923270123,12521.541889138727,3475.1894655799065,-5119.320142855538,-19169.297896394266,12136.90781712184,1198.9356532108914,1508623.0996478728,416113.95240767085,1507293.67263592,matrix_tension,True,1,bottom
13704.62679450272,-476.99156229159746,1502.1052199586065,1618.8153280420493,3236.3835784319544,-4808.544766678193,248.66532101570792,69584.6513700671,22801.024607658946,69594.00669691805,matrix_tension,True,8,top
160293.37471718344,-64446.52438812705,153036.40303722068,18731.048716342426,77830.64887592514,222941.3890354517,4367.145121093678,27131786.436493613,10406785.879667446,19095022.727961145,matrix_tension,True,2,bottom
-222102.64374525272,-40744.39738036832,-126292.54769296834,-325192.8251673276,-16320.041102407713,30447.497122183857,2214.6115319974024,5553767.702775178,3684296.0319636655,5552158.199482907,matrix_tension,True,2,bottom
-229241.55545066224,17812.391212436603,226984.14662100107,-115625.21700280145,107893.60309029989,321478.1005433607,6801.891136407794,62536529.14042671,23474248.65762065,46667394.93594986,matrix_tension,True,2,bottom
38391.95620172484,163744.39655248006,-49383.23354490089,195267.13486891074,89303.60939061128,249139.94588918964,4344.02734842445,29762154.28859273,12604083.677013738,19006061.503170613,matrix_tension,True,2,bottom
260644.39223220936,42208.740381538875,-192443.08434034628,-88779.0956248457,143279.45004170536,140511.425332045,5364.253586674391,33363895.944736782,10919931.016036754,31635165.03512451,matrix_tension,True,8,top
140843.15412665924,-27630.602481985366,36061.77868177474,33900.0139130876,-103856.08481532034,-8624.96474647013,5429.16879048819,29994791.728823368,7407153.479929707,29535566.186042316,matrix_tension,True,1,bottom
-60983.82292628638,41337.81601782926,-76332.20122741713,-61672.9844197039,-93518.12790422172,62227.22108704442,5742.570104014026,34797480.66331106,9756640.855427196,34801581.20490654,matrix_tension,True,1,bottom
53499.71076474652,-22426.512458260953,5402.725892253042,17363.98967385287,-68246.79696961115,8595.839297272922,3802.332768463678,14767415.603840817,3711501.6035515023,14606476.001126878,matrix_tension,True,1,bottom
150590.6001890566,-126745.64756679758,-107924.54125475507,87123.02064338696,186569.9876567663,-78266.64776468312,10789.00478168584,120261717.10131624,31798369.31260374,120255972.92634773,matrix_tension,True,8,top
15355.435713457824,-35412.88530120543,-9080.492090680038,-29051.639599940412,11404.254172687199,-30958.510288694793,1279.9582408659194,1950645.200962659,689463.7575148582,1905039.9070393627,matrix_tension,True,8,top
10522.022059885438,49691.1205382315,-119925.23420537513,-87007.75217480103,63972.06945016597,-35607.81384131673,4368.788241438612,20338517.39925913,5595546.655616497,19672911.755018774,matrix_tension,True,8,top
-69141.51893102459,82665.44048410299,-53899.60420478798,159642.1477606995,113417.6054925445,95561.13313722043,3521.5288471432514,13535548.871010592,4197296.84408646,13413150.173278712,matrix_tension,True,8,top
-3576.3031871714343,-10991.015951950554,202470.46256027152,139381.745435483,-227702.42878113655,-23231.248213573806,12110.699393431665,150534152.10834053,37675549.655346714,146865264.13052624,matrix_tension,True,1,bottom
-41975.48994155281,-38566.91998572861,-99530.25120182981,-206203.6018010751,-26757.636837871938,9104.682204362669,1548.3752123687048,2551484.653812584,1379421.7391689538,2535858.844218257,matrix_tension,True,2,bottom
195765.33612446545,-148713.080682472,129650.52811724959,59483.80703499939,309209.4074960819,76699.29816056752,14545.602918506655,212583482.12000188,51269956.89982344,211574660.71983394,matrix_tension,True,8,top
45451.40282594913,73178.98289856706,-76396.13518743245,27551.4278306117,37086.262504931474,-9174.550190875323,1985.5066849013672,4028588.058418874,1036622.2771974078,4028864.697486047,matrix_tension,True,8,top
-45135.31650270084,-88616.46792680385,233299.8037106444,-13510.692494668665,-62879.87448955817,-89446.59618908625,1625.2388865879252,4047725.8702065246,2016222.815249397,3981272.6514946176,matrix_tension,True,1,bottom
2149.571093490639,-29859.271183871122,9979.76333112462,-21063.780016538592,-97985.29640367905,25250.71854128316,5489.7697331438385,30802412.376832798,7861034.41269361,30735551.281428963,matrix_tension,True,1,bottom
15028.02351522762,-33290.49979890186,-5421.68114891011,61641.397589006454,-47536.40756038449,64678.25190067803,3919.373864477368,17034206.983633965,5240560.559372987,16726163.017256232,matrix_tension,True,1,bottom
22475.469200922213,3442.565477956861,134012.05162085278,-122817.853693641,-108233.71317384829,-186378.62088913983,2754.5715966559314,12002407.588953862,6850996.2444578195,9225779.524805397,matrix_tension,True,1,bottom
9049.902439187576,-63700.71639052886,-15693.159642932495,21641.363264398216,-3645.19553317911,2664.6625407146703,333.16258655395717,137111.74366151035,46062.73734871766,113228.89478563104,matrix_tension,True,1,bottom
-27550.617213678284,7899.44078922456,-45088.07129770541,42078.65362346202,-85127.16051002021,-125583.87445763199,2384.2274676252637,8995700.73482175,4501685.194917859,8439037.092338832,matrix_tension,True,1,bottom
31156.905070290704,-39220.50606756018,5050.111388011069,57974.17601742763,35216.683895664966,16286.1507845075,1296.865636610819,1716860.931760001,454897.1888907179,1691804.2181518576,matrix_tension,True,8,top
-4689.501453879868,-33081.62005888751,-9316.200700662293,21099.270819386016,14303.443374932927,28947.946658854606,403.19399410326855,324245.04683495377,159545.9636739273,171377.472424105,matrix_tension,True,8,top
-20145.890419504078,24391.568586739344,-241443.68402794996,286847.9369849319,-52615.82447542321,82854.72975389811,5497.549246053377,36264905.40604817,12044148.99361737,32144971.640418638,matrix_tension,True,1,bottom
-27116.887962303437,-14681.490433823874,-77131.01325266263,-153641.02966773498,71838.99195812871,33804.481586252135,3825.3194129113604,16529772.01510214,4858277.211500474,14733005.927628934,matrix_tension,True,8,top
69514.27006934656,126740.08686224939,-106602.5326671844,63351.732040136456,154869.60889442216,-221251.82396803363,11802.725920207578,155867315.962593,50028365.07089769,155883407.363739,matrix_tension,True,8,top
50950.73842414162,262935.57589037745,77887.91676617652,-57451.76983902347,-41275.045481334004,282922.7013403447,9536.535970441635,99521573.03170593,33155098.61698685,91846946.66867606,matrix_tension,True,2,bottom
97983.85697532936,-39849.18510738069,180750.52585649845,189009.88531729058,-3789.2862145224626,-67996.74552002116,2398.975440129313,6392246.992181163,2557337.3531448897,5978692.016472091,matrix_tension,True,7,top
-289350.9382647568,16845.650570720612,13467.995319802463,-136718.57137390817,-307367.8921701178,34556.983632476375,16110.007426599466,262729037.58774734,65399165.634750955,262608753.45960885,matrix_tension,True,1,bottom
26775.65957608328,-67164.76603246098,26920.028388342216,-12116.36180825238,58653.2699737735,-66139.08386186112,4310.598050249327,20224298.51931692,6064864.724513768,20148464.566610675,matrix_tension,True,8,top
189067.08482846673,14534.344002857797,50544.47457236274,98152.0663134391,-128429.30189689029,-60885.74514234387,6058.049279525552,38509476.21734192,10075936.834890623,36955222.455766305,matrix_tension,True,1,bottom
78735.33247758563,-46463.11200811099,63617.90724816949,-7505.937459779543,-1337.7149897720333,47315.30243294295,1439.028331069954,2328327.389172941,756068.8323883242,2082822.476733095,matrix_tension,True,2,bottom
78041.24403058075,214967.97554841728,-169853.77388257868,-97719.70120014767,-249610.37585318688,-95157.9425026047,10928.499002294973,119946872.06369913,29028587.156415034,119690785.39779396,matrix_tension,True,1,bottom
24887.058862077036,202608.65729565272,241040.81508784293,-16013.50991132664,-79734.65922021765,136085.31510250957,6547.989093949538,48820188.4567728,16232154.363818662,48812255.36478418,matrix_tension,True,1,bottom
47794.06461491339,76423.28332952913,59481.814179918074,-107097.79307823484,-131990.33645724304,-5513.470697181457,6340.8349556436515,40412643.77459043,9894696.84440818,40411444.06281485,matrix_tension,True,1,bottom
36612.968117420685,-17348.39451568079,-225177.7243157933,-279239.5505365653,97490.95540660605,-87623.28561429029,7898.511202618813,69770572.54099365,20828531.397861037,65054273.787289985,matrix_tension,True,8,top
-56763.52038761786,-92885.72761447178,-95612.40748784482,103749.3420258769,-24329.08732851751,64575.435587326494,2886.9804528519985,9996539.401405305,3487763.189579295,9464683.905807227,matrix_tension,True,1,bottom
75354.80105110866,190918.10407577115,3406.1529851666255,324642.0624895436,196005.7069351115,227671.3500297205,4749.5950240781485,30497724.85534016,13699310.28723247,29840727.269526504,matrix_tension,True,8,top
35522.3913346189,-247619.93627858572,189055.49766035646,-84112.3706750324,-65406.193307800524,-184513.39891584375,3400.3009216530863,17283488.296660814,6926688.446392041,11569264.915665489,matrix_tension,True,7,top
-9114.206885474308,61928.449650076196,29193.604832033154,-17485.919980279596,-56612.36385273867,-77590.58287439067,1493.2055071094528,3255178.438868643,1546328.6208134033,3217198.010644053,matrix_tension,True,1,bottom
-100483.00274135661,26314.068279416504,-10940.903967127,1307.8234693050624,-71626.60568015458,11475.722386993857,3960.8698817709624,15985356.958136337,4017974.4538643444,15890688.252842646,matrix_tension,True,1,bottom
-9589.151668587341,90162.78787177651,-39685.09604578715,48178.621722044045,-214682.62420288345,-223394.31973109712,7435.404645968381,64632763.969346166,21890004.946631763,62592843.55799021,matrix_tension,True,1,bottom
42598.232070149,-9692.608893114528,87278.34206868631,-58725.0096614904,-27665.31159316197,5699.665830414196,1293.3036467679299,1759483.0416783683,511073.82293521136,1719262.6159211278,matrix_tension,True,1,bottom
-54091.52279698653,-98128.09019919921,57459.85227478538,12343.135206371619,-31924.96945525696,46209.13558354661,2554.604779603239,7261901.389990377,2287393.5375840683,7229743.21954808,matrix_tension,True,1,bottom
-50323.362494532914,-63588.13574582495,-295675.83683843137,-332294.47022337833,-189313.6903258557,11549.262814741836,8661.535783944311,77090705.64356682,20719879.196521454,76069236.69610758,matrix_tension,True,1,bottom
92497.10806795787,1805.5279728612095,-104279.71177224343,158275.963968144,4091.761046262648,-130720.40024665082,4361.666254781719,20705729.827002786,6337218.243931485,19042432.748168193,matrix_tension,True,7,top
58237.86087530875,-39063.1822368651,-13883.026921123754,-19668.986173795627,-81217.21417952419,13956.417540049668,4415.343327863474,19821317.540723033,4982247.168571864,19779051.08486438,matrix_tension,True,1,bottom
95324.62385209532,4753.077876944876,136721.70425045877,-164756.06390247282,263860.4971624389,-112040.93437019452,16543.823794720494,285434617.05499554,75585159.08596697,280917342.4813398,matrix_tension,True,8,top
-154638.16672191836,-174244.56404436662,-51810.98419717231,-62220.48237505703,34851.77366147259,-220094.4984508378,7201.184135294436,57932205.733526826,21466578.263957843,53088656.93558111,matrix_tension,True,7,top
-321281.13575582014,215814.76478862346,212159.8893310974,-1705.0427560807634,-191425.3524425906,91671.64525347573,11658.934984749962,141126218.30468637,37534597.86126714,140587191.85477144,matrix_tension,True,1,bottom
4247.058753740187,-18667.171578658767,323372.9249212609,-150878.08991628207,-327971.80743546743,-78396.74192474874,15097.583438896463,228153683.9521277,54779234.87794896,227941784.82908905,matrix_tension,True,1,bottom
-17734.370432008873,-31666.926089102417,-22073.569894844004,-25988.215115295723,23500.012490799396,-1184.3206473005166,1364.9078507111797,1945623.5164009866,504853.92726621433,1872465.305386591,matrix_tension,True,8,top
4558.276371136697,104560.63039849802,-34021.995830379456,179548.9713957787,53031.72956471173,-87809.03818775037,4483.711663853871,20428856.051377397,6612483.364978507,20135164.16888568,matrix_tension,True,7,top
3364.652032760307,-25144.21468436222,11922.410794301857,93278.36059138815,-262919.36404936085,-43574.25785681641,13386.756119694386,182460950.3090533,44988723.88092952,179281208.77777445,matrix_tension,True,1,bottom
8056.300346303576,-36557.07826511566,-76846.53337224555,55204.15371563448,-6071.811567667427,49138.991965781264,1449.5515243608656,2793138.14777101,1173977.2831402863,2673346.957671466,matrix_tension,True,1,bottom
