Nx,Ny,Nxy,Mx,My,Mxy,boundary_scale,load_multiplier,sampling_region,hashin_fi,max_stress_fi,tsai_hill_fi,tsai_wu_fi,failed,hashin_mode,hashin_ply,hashin_surface
5.0973378105859535,-17.396958225709778,12.553622719364709,15.733860720993162,-32.63711192337348,-21.782989131586206,33.96728515625,1.4037289373746291,failed,1.9704594947539902,1.3858029916432453,2.0390957936434173,1.6659785252764416,True,matrix_tension,1,bottom
-0.16740490675894948,-8.499636951816566,8.762225813807259,7.749834283447941,0.6579226916741938,11.231708833106214,62.49951171875,0.29315291351706035,safe,0.08593887623077524,0.289372061440545,0.10244256602216874,0.28371915934228736,False,matrix_tension,2,bottom
36.22521153961932,-94.19837612852258,86.29689580477987,-4.904604315039481,-18.160444707401243,-66.89292024417986,103.2236328125,1.451904504594989,failed,2.1080605016993617,1.4519104097044857,2.7824602332747848,2.2850720128946187,True,matrix_tension,7,top
-47.97709331688419,-39.442556232889714,59.624068639189446,40.93346981186824,46.23027036035395,48.25635505020236,78.37841796875,1.4853793795953945,failed,2.206367135789396,1.3737218049128295,2.2064398947764126,1.806500682106809,True,matrix_tension,8,top
-13.885353259373257,-22.058920826551546,16.697341704524284,30.603029022760165,-3.0887714217305233,-22.774104567418842,73.5400390625,0.6693418954801338,safe,0.4480185919125227,0.665524498643286,0.5076385229480362,0.7149266095233335,False,matrix_tension,7,top
257.18784785857923,187.94738426348897,-230.28597211830834,80.33465986319572,40.376728838197785,75.6726994923955,368.642578125,1.1128886176241894,failed,1.2385287767497033,1.1124557943576252,1.9947884157789124,2.0104579690743316,True,matrix_tension,6,top
9.327147734259366,0.9284244698465706,3.972021610851436,8.672854492186692,-20.018907181841602,-4.3917529764230006,24.3052978515625,1.0068741195952893,boundary,1.0138025401343094,1.006871274759554,1.035388760918089,1.0533634377223262,True,matrix_tension,1,bottom
-3.204826783463157,17.412912530116284,-10.08510593032607,11.278400139591009,-19.601882637470425,-3.900704121938174,30.52587890625,1.0053579400657995,boundary,1.010749183941169,1.0053224358725694,1.036918683900848,1.058183369867033,True,matrix_tension,1,bottom
16.19641644038362,18.06651012236824,-7.941346195165498,-10.528912147988402,19.538266796346733,-4.3564802000671845,29.52392578125,1.1552727686394033,failed,1.3346727276721413,1.1470116752016661,1.3570882897820333,1.2516769743879805,True,matrix_tension,8,top
-39.785124451249956,21.51237467739611,6.162827284132054,29.877619710767036,-18.4874190487304,6.860085548733678,47.052490234375,1.2328740876480317,failed,1.5199910571726252,1.2216836595206724,1.592631266348635,1.4221243826769585,True,matrix_tension,1,bottom
